"comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","2","Richard Cabrera","Right-Back",1995-05-30,29,"Paraguay",NA,"1.74","right","2025-01-01","Monagas SC",NA,250000,"https://www.transfermarkt.com/richard-cabrera/profil/spieler/745923"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","6","Miller Mareco","Right-Back",1994-01-31,31,"Paraguay",NA,"1.78","right","2020-01-01","Cristóbal Colón Foot-Ball Club",NA,150000,"https://www.transfermarkt.com/miller-mareco/profil/spieler/273028"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","4","Ismael Quílez","Right-Back",1989-11-16,35,"Argentina",NA,"1.79","right","2024-07-01","Gutiérrez SC",NA,50000,"https://www.transfermarkt.com/ismael-quilez/profil/spieler/91360"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","-","Alan Vargas","Right-Back",2000-01-28,25,"Paraguay",NA,NA," ","2024-01-08","Independiente FBC",NA,25000,"https://www.transfermarkt.com/alan-vargas/profil/spieler/1034800"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","20","Jordan Santacruz","Defensive Midfield",1995-12-14,29,"Paraguay",NA,"1.77","right","2025-01-23","Club Nacional Asunción",NA,5e+05,"https://www.transfermarkt.com/jordan-santacruz/profil/spieler/661246"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","17","Jorge Mendoza","Defensive Midfield",1989-05-15,35,"Paraguay",NA,"1.76","right","2025-01-01","Sportivo Luqueño",NA,50000,"https://www.transfermarkt.com/jorge-mendoza/profil/spieler/160149"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","28","Alexander Franco","Central Midfield",2002-08-26,22,"Paraguay",NA,"1.8","right",NA,NA,NA,275000,"https://www.transfermarkt.com/alexander-franco/profil/spieler/997887"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","8","Silvio Torales","Central Midfield",1991-09-23,33,"Paraguay",NA,"1.76","right","2024-07-01","Sportivo Ameliano",NA,50000,"https://www.transfermarkt.com/silvio-torales/profil/spieler/112577"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","21","Blas Cáceres","Central Midfield",1989-07-01,35,"Paraguay",NA,"1.77","left","2024-07-01","Club Nacional Asunción",NA,50000,"https://www.transfermarkt.com/blas-caceres/profil/spieler/84395"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","32","Gaspar Vega","Central Midfield",1992-06-19,32,"Argentina",NA,"1.82","right","2025-01-01","CA Nueva Chicago",NA,50000,"https://www.transfermarkt.com/gaspar-vega/profil/spieler/644108"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","38","Giovanni Bordón","Central Midfield",1999-07-25,25,"Paraguay",NA,"1.71"," ",NA,NA,NA,NA,"https://www.transfermarkt.com/giovanni-bordon/profil/spieler/1025973"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","29","Osmar Giménez","Attacking Midfield",2007-03-25,17,"Paraguay",NA,NA,"right","2024-01-01","Club General Caballero U23",NA,4e+05,"https://www.transfermarkt.com/osmar-gimenez/profil/spieler/1226344"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","5","Cristian Amarilla","Attacking Midfield",1993-11-08,31,"Argentina",NA,"1.65","right","2025-01-01","Club Sol de América","2025-12-31",250000,"https://www.transfermarkt.com/cristian-amarilla/profil/spieler/567297"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","23","Iván Duarte","Left Winger",2005-07-08,19,"Paraguay",NA,NA,"left","2024-01-01","Club General Caballero U23",NA,3e+05,"https://www.transfermarkt.com/ivan-duarte/profil/spieler/1207046"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","-","Matías Schabus","Left Winger",2004-03-26,20,"Paraguay",NA,NA,"left","2025-01-01","Club Libertad Asunción U23",NA,150000,"https://www.transfermarkt.com/matias-schabus/profil/spieler/1262018"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","35","Pedro Furlan","Left Winger",2001-04-10,23,"Brazil",NA,"1.79","left","2024-07-01","Without Club",NA,25000,"https://www.transfermarkt.com/pedro-furlan/profil/spieler/1112180"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","10","Sebastián Arce","Right Winger",2000-01-21,25,"Paraguay",NA,"1.68","right","2022-07-01","Olimpia Asunción",NA,3e+05,"https://www.transfermarkt.com/sebastian-arce/profil/spieler/745896"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","11","Nicolás Maná","Right Winger",1994-03-25,30,"Argentina",NA,"1.78","right","2025-01-01","Sportivo Luqueño",NA,250000,"https://www.transfermarkt.com/nicolas-mana/profil/spieler/282631"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","31","Marcos Machuca","Right Winger",2005-03-08,19,"Paraguay",NA,"1.63","right","2025-01-01","Club Sportivo Trinidense","2025-12-31",2e+05,"https://www.transfermarkt.com/marcos-machuca/profil/spieler/1077842"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","18","Jorge Armoa","Right Winger",2001-08-28,23,"Paraguay",NA,NA,"right","2024-01-01","Club 12 de Octubre de Itauguá",NA,75000,"https://www.transfermarkt.com/jorge-armoa/profil/spieler/1148297"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","-","Ángel Aguilera","Right Winger",2003-02-20,21,"Paraguay",NA,NA,"right","2025-01-24","Club Cerro Porteño U23",NA,NA,"https://www.transfermarkt.com/angel-aguilera/profil/spieler/1150204"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","33","Fernando Lesme","Centre-Forward",2002-04-08,22,"Paraguay",NA,"1.95","right","2025-01-06","Celaya FC","2025-12-31",250000,"https://www.transfermarkt.com/fernando-lesme/profil/spieler/926643"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","7","Ronald Roa","Centre-Forward",1999-11-19,25,"Paraguay",NA,"1.82","right","2025-01-01","Club Sol de América",NA,150000,"https://www.transfermarkt.com/ronald-roa/profil/spieler/659404"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","-","Aníbal Vega","Centre-Forward",2000-03-18,24,"Paraguay",NA,"1.8","right","2024-07-01","Sportivo Ameliano",NA,125000,"https://www.transfermarkt.com/anibal-vega/profil/spieler/543371"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","26","Cristhian Báez","Centre-Forward",2003-04-02,21,"Paraguay",NA,"1.8","right","2023-01-01","Club Guaraní U20",NA,125000,"https://www.transfermarkt.com/cristhian-baez/profil/spieler/980803"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","9","Clementino González","Centre-Forward",1990-06-04,34,"Paraguay",NA,"1.86","right","2021-01-01","Guaireña FC",NA,50000,"https://www.transfermarkt.com/clementino-gonzalez/profil/spieler/362094"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","15","Santiago Irala","Centre-Forward",1999-01-03,26,"Paraguay",NA,"1.85","right","2024-07-01","Club 12 de Junio ",NA,NA,"https://www.transfermarkt.com/santiago-irala/profil/spieler/547444"
"Primera División Apertura",NA,"Paraguay",2024,"Club General Caballero (JLM)","19","Julián López","Centre-Forward",1997-06-11,27,"Argentina",NA,NA," ","2025-01-01","CA Independiente de Neuquen",NA,NA,"https://www.transfermarkt.com/julian-lopez/profil/spieler/1248644"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","12","Carlos Servín","Goalkeeper",1987-05-24,37,"Paraguay",NA,"1.86","right","2024-01-01","Guaireña FC",NA,50000,"https://www.transfermarkt.com/carlos-servin/profil/spieler/168106"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","1","Ángel Martínez","Goalkeeper",2002-07-31,22,"Paraguay",NA,NA," ","2023-01-01","Olimpia Asunción U23","2025-06-30",25000,"https://www.transfermarkt.com/angel-martinez/profil/spieler/1146805"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","23","Miguel Urquiza","Goalkeeper",2000-04-18,24,"Paraguay",NA,NA," ","2024-07-01","Atlético Tembetary",NA,NA,"https://www.transfermarkt.com/miguel-urquiza/profil/spieler/1072307"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","2","Miguel Barreto","Centre-Back",1998-01-30,27,"Paraguay",NA,NA,"right","2022-01-01","Unknown",NA,350000,"https://www.transfermarkt.com/miguel-barreto/profil/spieler/878395"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","3","Fernando Díaz","Centre-Back",2001-02-28,23,"Paraguay",NA,"1.8","left","2025-01-14","Club Sol de América","2025-12-31",250000,"https://www.transfermarkt.com/fernando-diaz/profil/spieler/1034645"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","5","César Ramírez","Centre-Back",2003-09-09,21,"Paraguay",NA,"1.79"," ","2025-01-19","Club Guaraní","2025-12-31",150000,"https://www.transfermarkt.com/cesar-ramirez/profil/spieler/980776"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","21","Pedro Sosa","Centre-Back",1991-10-11,33,"Paraguay",NA,NA," ",NA,NA,NA,150000,"https://www.transfermarkt.com/pedro-sosa/profil/spieler/1146727"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","14","Mattías Parris","Centre-Back",2002-03-14,22,"Paraguay",NA,"1.8","left","2025-01-22","Sportivo Carapeguá",NA,NA,"https://www.transfermarkt.com/mattias-parris/profil/spieler/704476"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","13","Julio Vargas","Left-Back",2006-10-02,18,"Paraguay",NA,NA,"left","2024-07-01","Club Sportivo 2 de Mayo U23",NA,3e+05,"https://www.transfermarkt.com/julio-vargas/profil/spieler/1308782"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","19","César Castro","Left-Back",1993-07-29,31,"Paraguay",NA,NA,"left",NA,NA,NA,2e+05,"https://www.transfermarkt.com/cesar-castro/profil/spieler/1136414"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","26","Ulises Coronel","Left-Back",1998-07-28,26,"Paraguay",NA,NA,"left","2024-01-01","Club Deportivo Recoleta",NA,125000,"https://www.transfermarkt.com/ulises-coronel/profil/spieler/1151243"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","4","René Rodríguez","Right-Back",2002-01-13,23,"Paraguay",NA,NA,"right","2023-01-01","Club Guaraní U20",NA,175000,"https://www.transfermarkt.com/rene-rodriguez/profil/spieler/980861"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","35","Juan Feliú","Right-Back",2001-02-07,24,"Argentina",NA,NA,"right","2024-01-01","Olimpia Asunción U23",NA,175000,"https://www.transfermarkt.com/juan-feliu/profil/spieler/930033"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","-","Jesús Llano","Central Midfield",2001-07-01,23,"Paraguay",NA,"1.7","right","2023-01-01","Club Guaraní U23",NA,3e+05,"https://www.transfermarkt.com/jesus-llano/profil/spieler/748790"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","10","Víctor Argüello","Central Midfield",2001-10-21,23,"Paraguay",NA,NA," ","2024-01-01","Club Sportivo Trinidense",NA,125000,"https://www.transfermarkt.com/victor-arguello/profil/spieler/1103354"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","24","Óscar Romero","Central Midfield",1999-03-06,25,"Paraguay",NA,NA,"right","2025-01-19","Sportivo Ameliano",NA,125000,"https://www.transfermarkt.com/oscar-romero/profil/spieler/970512"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","29","Franco Aragón","Central Midfield",1994-04-05,30,"Argentina",NA,"1.75","right","2025-01-22","CA Central Córdoba (SdE)",NA,125000,"https://www.transfermarkt.com/franco-aragon/profil/spieler/441858"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","18","Ronal Domínguez","Central Midfield",1992-07-19,32,"Paraguay",NA,NA,"right","2024-07-02","Tacuary Football Club",NA,1e+05,"https://www.transfermarkt.com/ronal-dominguez/profil/spieler/982317"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","-","Esteban Maidana","Central Midfield",1999-04-19,25,"Paraguay",NA,"1.8","right","2023-07-01","Club Libertad Asunción U23",NA,50000,"https://www.transfermarkt.com/esteban-maidana/profil/spieler/749114"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","-","Brahian Fernández","Central Midfield",2001-11-14,23,"Paraguay",NA,"1.72","right","2025-01-18","Club Guaraní","2025-12-31",NA,"https://www.transfermarkt.com/brahian-fernandez/profil/spieler/867133"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","-","Albert Aquino","Central Midfield",1999-01-05,26,"Paraguay",NA,"1.7","right","2025-01-24","AO Ermis Zonianon","2025-12-31",NA,"https://www.transfermarkt.com/albert-aquino/profil/spieler/671002"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","20","Sergio Sanabria","Central Midfield",1999-05-16,25,"Paraguay",NA,"1.86","right","2025-01-01","Sportivo Carapeguá",NA,NA,"https://www.transfermarkt.com/sergio-sanabria/profil/spieler/1353890"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","8","Ronald Cornet","Attacking Midfield",2002-02-01,23,"Paraguay",NA,"1.73","left","2024-01-01","Olimpia Asunción","2025-06-30",2e+05,"https://www.transfermarkt.com/ronald-cornet/profil/spieler/1047984"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","38","Amín Molinas","Attacking Midfield",2005-09-01,19,"Paraguay",NA,"1.75"," ","2025-01-21","Club Libertad Asunción U19",NA,NA,"https://www.transfermarkt.com/amin-molinas/profil/spieler/1202811"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","-","Brahian Ayala","Left Winger",1995-06-29,29,"Paraguay",NA,"1.78","left","2024-01-01","Quilmes AC",NA,4e+05,"https://www.transfermarkt.com/brahian-ayala/profil/spieler/353043"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","16","Orlando Colmán","Left Winger",2002-02-02,23,"Paraguay",NA,NA,"right","2025-01-21","Tacuary Football Club","2025-12-31",2e+05,"https://www.transfermarkt.com/orlando-colman/profil/spieler/661225"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","15","Franco Costa","Left Winger",1991-12-10,33,"Argentina",NA,"1.62","left","2024-07-01","GS Ilioupolis",NA,1e+05,"https://www.transfermarkt.com/franco-costa/profil/spieler/332254"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","7","Elías Alfonso","Right Winger",1999-09-25,25,"Paraguay",NA,"1.72","right","2024-01-01","Tacuary Football Club",NA,4e+05,"https://www.transfermarkt.com/elias-alfonso/profil/spieler/660865"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","11","Mathias Martínez","Right Winger",1994-08-12,30,"Paraguay",NA,"1.69","right","2025-01-01","Club Guaraní",NA,350000,"https://www.transfermarkt.com/mathias-martinez/profil/spieler/564969"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","30","Fabricio Brener","Right Winger",1998-05-26,26,"Argentina",NA,"1.7","right","2025-01-16","Amarynthiakos","2025-12-31",NA,"https://www.transfermarkt.com/fabricio-brener/profil/spieler/534617"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","37","Richard Brítez","Right Winger",1999-03-13,25,"Paraguay",NA,"1.72","right","2025-01-21","Club Rubio Ñú (Asunción)",NA,NA,"https://www.transfermarkt.com/richard-britez/profil/spieler/436387"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","9","Sergio Bareiro","Centre-Forward",1998-11-04,26,"Paraguay",NA,"1.82","right","2025-01-18","Club Nacional Asunción",NA,2e+05,"https://www.transfermarkt.com/sergio-bareiro/profil/spieler/436377"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","25","Fernando Ruiz Díaz","Centre-Forward",2002-02-01,23,"Paraguay",NA,"1.85"," ","2025-01-15","Club Sol de América",NA,125000,"https://www.transfermarkt.com/fernando-ruiz-diaz/profil/spieler/1009906"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","31","Rodrigo Balbuena","Centre-Forward",2003-01-20,22,"Paraguay",NA,NA," ",NA,NA,NA,75000,"https://www.transfermarkt.com/rodrigo-balbuena/profil/spieler/1255338"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","27","Diego Acosta","Centre-Forward",2002-11-12,22,"Paraguay",NA,"1.75","right","2025-01-18","Sportivo Luqueño",NA,50000,"https://www.transfermarkt.com/diego-acosta/profil/spieler/661241"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo 2 de Mayo","34","Marcos Caballero","Centre-Forward",2002-02-25,22,"Paraguay",NA,"1.82","right","2024-01-01","SC Salgueiros",NA,50000,"https://www.transfermarkt.com/marcos-caballero/profil/spieler/1043773"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo Trinidense","1","Matías Dufour","Goalkeeper",1999-02-24,25,"Uruguay",NA,"1.88","right","2025-01-01","Defensor Sporting Club","2025-12-31",375000,"https://www.transfermarkt.com/matias-dufour/profil/spieler/589524"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo Trinidense","-","Wilson Quiñónez","Goalkeeper",1988-09-04,36,"Paraguay",NA,"1.84","right","2024-01-01","Club Deportivo Oriente Petrolero",NA,25000,"https://www.transfermarkt.com/wilson-quinonez/profil/spieler/752712"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo Trinidense","12","Víctor Samudio","Goalkeeper",1987-05-17,37,"Paraguay",NA,NA," ","2022-01-01","Resistencia Sport Club",NA,25000,"https://www.transfermarkt.com/victor-samudio/profil/spieler/801329"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo Trinidense","25","Mauro Rodas","Goalkeeper",2000-01-24,25,"Paraguay",NA,NA," ",NA,NA,NA,25000,"https://www.transfermarkt.com/mauro-rodas/profil/spieler/1038590"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo Trinidense","5","Juan Vera","Centre-Back",1999-02-05,26,"Paraguay",NA,NA," ","2023-01-01","Unknown",NA,225000,"https://www.transfermarkt.com/juan-vera/profil/spieler/634813"
"Primera División Apertura",NA,"Paraguay",2024,"Club Sportivo Trinidense","18","Agustín Da Silveira","Centre-Back",2000-12-11,24,"Uruguay",NA,"1.79","right","2025-01-20","CA Fénix","2026-12-31",225000,"https://www.transfermarkt.com/agustin-da-silveira/profil/spieler/868524"
